artist,album_title,track_title,track_n,lyric,line
the beatles,the beatles (the white album),Mother Nature's Son,20,Born a poor young country boy,1
the beatles,the beatles (the white album),Mother Nature's Son,20,", Mother Nature's son",2
the beatles,the beatles (the white album),Mother Nature's Son,20,All day long I'm sitting singing songs for everyone,3
the beatles,the beatles (the white album),Mother Nature's Son,20,"Sit beside a mountain stream, see her waters rise",4
the beatles,the beatles (the white album),Mother Nature's Son,20,Listen to the pretty sound of music as she flies,5
the beatles,the beatles (the white album),Mother Nature's Son,20,"Find me in my field of grass, Mother Nature's son",6
the beatles,the beatles (the white album),Mother Nature's Son,20,Swaying daisies sing a lazy song beneath the sun,7
the beatles,the beatles (the white album),Mother Nature's Son,20,Mother Nature's son,8
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Come on, come on, come on, come on, come on is such a joy, come on it's such a joy",1
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Come on and take it easy, come on and take it easy, take it easy, take it easy",2
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Everybody's got something to hide, except for me and my monkey",3
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Hah, the deeper you go, the higher you fly, the higher you fly, the deeper you go",4
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"So come on, come on, come on it's such a joy, come on is such a joy",5
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Come on and make it easy, come on and make it easy, take it easy, take it easy",6
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Everybody's got something to hide, except for me and my monkey",7
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Your inside is out, and your outside is in",8
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Your outside is in, and you inside is out",9
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"So come on, ha, come on, ha, come on is such a joy",10
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Come on it's such a joy, come on and make it easy, come on and make it easy",11
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Take it easy, take it easy",12
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,Everybody's got something to hide except for me and my monkey,13
the beatles,the beatles (the white album),Everybody's Got Something to Hide Except Me and My Monkey,21,"Come on, come on, come on, come on",14
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie what have you done?,1
the beatles,the beatles (the white album),Sexy Sadie,22,You made a fool of everyone,2
the beatles,the beatles (the white album),Sexy Sadie,22,You made a fool of everyone,3
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie ooh what have you done?,4
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie you broke the rules,5
the beatles,the beatles (the white album),Sexy Sadie,22,You laid it down for all to see,6
the beatles,the beatles (the white album),Sexy Sadie,22,You laid it down for all to see,7
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie oooh you broke the rules,8
the beatles,the beatles (the white album),Sexy Sadie,22,One sunny day the world was waiting for a lover (Sadie),9
the beatles,the beatles (the white album),Sexy Sadie,22,She came along to turn on everyone,10
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie the greatest of them all,11
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie how did you know,12
the beatles,the beatles (the white album),Sexy Sadie,22,The world was waiting just for you,13
the beatles,the beatles (the white album),Sexy Sadie,22,The world was waiting just for you,14
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie oooh how did you know?,15
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie you'll get yours yet,16
the beatles,the beatles (the white album),Sexy Sadie,22,However big you think you are,17
the beatles,the beatles (the white album),Sexy Sadie,22,However big you think you are,18
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie oooh you'll get yours yet,19
the beatles,the beatles (the white album),Sexy Sadie,22,We gave her everything we owned just to sit at her table,20
the beatles,the beatles (the white album),Sexy Sadie,22,Just a smile would lighten everything,21
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie she's the latest and the greatest of them all,22
the beatles,the beatles (the white album),Sexy Sadie,22,She made a fool of everyone,23
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie,24
the beatles,the beatles (the white album),Sexy Sadie,22,However big you think you are,25
the beatles,the beatles (the white album),Sexy Sadie,22,Sexy Sadie,26
the beatles,the beatles (the white album),Helter Skelter,23,When I get to the bottom,1
the beatles,the beatles (the white album),Helter Skelter,23,I go back to the top of the slide,2
the beatles,the beatles (the white album),Helter Skelter,23,Where I stop and turn,3
the beatles,the beatles (the white album),Helter Skelter,23,And I go for a ride,4
the beatles,the beatles (the white album),Helter Skelter,23,Till I get to the bottom and I see you again,5
the beatles,the beatles (the white album),Helter Skelter,23,"Do you, don't you want me to love you?",6
the beatles,the beatles (the white album),Helter Skelter,23,I'm coming down fast but I'm miles above you,7
the beatles,the beatles (the white album),Helter Skelter,23,"Tell me, tell me, tell me, come on tell me the answer!",8
the beatles,the beatles (the white album),Helter Skelter,23,Well you may be a lover but you ain't no dancer,9
the beatles,the beatles (the white album),Helter Skelter,23,Go Helter Skelter,10
the beatles,the beatles (the white album),Helter Skelter,23,Helter Skelter,11
the beatles,the beatles (the white album),Helter Skelter,23,Helter Skelter,12
the beatles,the beatles (the white album),Helter Skelter,23,Yeah,13
the beatles,the beatles (the white album),Helter Skelter,23,"Will you, won't you want me to make you?",14
the beatles,the beatles (the white album),Helter Skelter,23,"I'm coming down fast, but don't let me break you",15
the beatles,the beatles (the white album),Helter Skelter,23,"Tell me, tell me, tell me the answer!",16
the beatles,the beatles (the white album),Helter Skelter,23,You may be a lover but you ain't no dancer,17
the beatles,the beatles (the white album),Helter Skelter,23,Look out!,18
the beatles,the beatles (the white album),Helter Skelter,23,Helter skelter,19
the beatles,the beatles (the white album),Helter Skelter,23,Helter skelter,20
the beatles,the beatles (the white album),Helter Skelter,23,Helter skelter,21
the beatles,the beatles (the white album),Helter Skelter,23,Look out!,22
the beatles,the beatles (the white album),Helter Skelter,23,'Cause here she comes,23
the beatles,the beatles (the white album),Helter Skelter,23,When I get to the bottom,24
the beatles,the beatles (the white album),Helter Skelter,23,I go back to the top of the slide,25
the beatles,the beatles (the white album),Helter Skelter,23,And I stop and I turn,26
the beatles,the beatles (the white album),Helter Skelter,23,And I go for a ride,27
the beatles,the beatles (the white album),Helter Skelter,23,And I get to the bottom and I see you again,28
the beatles,the beatles (the white album),Helter Skelter,23,"Yeah, yeah",29
the beatles,the beatles (the white album),Helter Skelter,23,"Well do you, don't you want me to make you?",30
the beatles,the beatles (the white album),Helter Skelter,23,I'm coming down fast but don't let me break you,31
the beatles,the beatles (the white album),Helter Skelter,23,"Tell me, tell me, tell me your answer",32
the beatles,the beatles (the white album),Helter Skelter,23,You may be a lover but you ain't no dancer,33
the beatles,the beatles (the white album),Helter Skelter,23,Look out!,34
the beatles,the beatles (the white album),Helter Skelter,23,Helter skelter,35
the beatles,the beatles (the white album),Helter Skelter,23,Helter skelter,36
the beatles,the beatles (the white album),Helter Skelter,23,Helter skelter,37
the beatles,the beatles (the white album),Helter Skelter,23,Look out!,38
the beatles,the beatles (the white album),Helter Skelter,23,Helter skelter,39
the beatles,the beatles (the white album),Helter Skelter,23,She's coming down fast,40
the beatles,the beatles (the white album),Helter Skelter,23,Yes she is,41
the beatles,the beatles (the white album),Helter Skelter,23,Yes she is,42
the beatles,the beatles (the white album),Helter Skelter,23,Coming down fast,43
the beatles,the beatles (the white album),Helter Skelter,23,I got blisters on my fingers!,44
the beatles,the beatles (the white album),"Long, Long, Long",24,It's been a long long long time,1
the beatles,the beatles (the white album),"Long, Long, Long",24,How could I ever have lost you,2
the beatles,the beatles (the white album),"Long, Long, Long",24,When I loved you,3
the beatles,the beatles (the white album),"Long, Long, Long",24,It took a long long long time,4
the beatles,the beatles (the white album),"Long, Long, Long",24,Now I'm so happy I found you,5
the beatles,the beatles (the white album),"Long, Long, Long",24,How I love you,6
the beatles,the beatles (the white album),"Long, Long, Long",24,So many tears I was searching,7
the beatles,the beatles (the white album),"Long, Long, Long",24,"So many tears I was wasting, oh",8
the beatles,the beatles (the white album),"Long, Long, Long",24,"Now I can see you, be you",9
the beatles,the beatles (the white album),"Long, Long, Long",24,How can I ever misplace you,10
the beatles,the beatles (the white album),"Long, Long, Long",24,How I want you,11
the beatles,the beatles (the white album),"Long, Long, Long",24,Oh I love you,12
the beatles,the beatles (the white album),"Long, Long, Long",24,You know that I need you,13
the beatles,the beatles (the white album),"Long, Long, Long",24,Oh I love you,14
the beatles,the beatles (the white album),Revolution I,25,You say you want a revolution,1
the beatles,the beatles (the white album),Revolution I,25,"Well, you know",2
the beatles,the beatles (the white album),Revolution I,25,We all want to change the world,3
the beatles,the beatles (the white album),Revolution I,25,You tell me that it's evolution,4
the beatles,the beatles (the white album),Revolution I,25,"Well, you know",5
the beatles,the beatles (the white album),Revolution I,25,We all want to change the world,6
the beatles,the beatles (the white album),Revolution I,25,But when you talk about destruction,7
the beatles,the beatles (the white album),Revolution I,25,"Don't you know that you can count me out, in",8
the beatles,the beatles (the white album),Revolution I,25,Don't you know it's going to be all right,9
the beatles,the beatles (the white album),Revolution I,25,"All right, all right",10
the beatles,the beatles (the white album),Revolution I,25,You say you got a real solution,11
the beatles,the beatles (the white album),Revolution I,25,"Well, you know",12
the beatles,the beatles (the white album),Revolution I,25,We'd all love to see the plan,13
the beatles,the beatles (the white album),Revolution I,25,You ask me for a contribution,14
the beatles,the beatles (the white album),Revolution I,25,"Well, you know",15
the beatles,the beatles (the white album),Revolution I,25,We're doing what we can,16
the beatles,the beatles (the white album),Revolution I,25,But when you want money,17
the beatles,the beatles (the white album),Revolution I,25,For people with minds that hate,18
the beatles,the beatles (the white album),Revolution I,25,All I can tell is brother you have to wait,19
the beatles,the beatles (the white album),Revolution I,25,Don't you know it's going to be all right,20
the beatles,the beatles (the white album),Revolution I,25,"All right, all right",21
the beatles,the beatles (the white album),Revolution I,25,Ah,22
the beatles,the beatles (the white album),Revolution I,25,"Ah, ah, ah, ah, ah...",23
the beatles,the beatles (the white album),Revolution I,25,You say you'll change the constitution,24
the beatles,the beatles (the white album),Revolution I,25,"Well, you know",25
the beatles,the beatles (the white album),Revolution I,25,We'd all love to change your head,26
the beatles,the beatles (the white album),Revolution I,25,You tell me it's the institution,27
the beatles,the beatles (the white album),Revolution I,25,"Well, you know",28
the beatles,the beatles (the white album),Revolution I,25,You better free you mind instead,29
the beatles,the beatles (the white album),Revolution I,25,But if you go carrying pictures,30
the beatles,the beatles (the white album),Revolution I,25,of chairman Mao,31
the beatles,the beatles (the white album),Revolution I,25,You aren't going to make it with anyone anyhow,32
the beatles,the beatles (the white album),Revolution I,25,Don't you know it's going to be all right,33
the beatles,the beatles (the white album),Revolution I,25,"All right, all right",34
the beatles,the beatles (the white album),Revolution I,25,"All right, all right, all right",35
the beatles,the beatles (the white album),Revolution I,25,"All right, all right, all right",36
the beatles,the beatles (the white album),Honey Pie,26,She was a working girl,1
the beatles,the beatles (the white album),Honey Pie,26,North of England way,2
the beatles,the beatles (the white album),Honey Pie,26,Now she's hit the big time,3
the beatles,the beatles (the white album),Honey Pie,26,In the USA,4
the beatles,the beatles (the white album),Honey Pie,26,And if she could only hear me,5
the beatles,the beatles (the white album),Honey Pie,26,This is what I'd say,6
the beatles,the beatles (the white album),Honey Pie,26,Honey pie you are making me crazy,7
the beatles,the beatles (the white album),Honey Pie,26,I'm in love but I'm lazy,8
the beatles,the beatles (the white album),Honey Pie,26,So won't you please come home,9
the beatles,the beatles (the white album),Honey Pie,26,Oh honey pie my position is tragic,10
the beatles,the beatles (the white album),Honey Pie,26,Come and show me the magic,11
the beatles,the beatles (the white album),Honey Pie,26,Of your Hollywood song,12
the beatles,the beatles (the white album),Honey Pie,26,You became a legend of the silver screen,13
the beatles,the beatles (the white album),Honey Pie,26,And now the thought of meeting you,14
the beatles,the beatles (the white album),Honey Pie,26,Makes me weak in the knee,15
the beatles,the beatles (the white album),Honey Pie,26,Oh honey pie you are driving me frantic,16
the beatles,the beatles (the white album),Honey Pie,26,Sail across the Atlantic,17
the beatles,the beatles (the white album),Honey Pie,26,To be where you belong,18
the beatles,the beatles (the white album),Honey Pie,26,"Honey pie come back to me, oh",19
the beatles,the beatles (the white album),Honey Pie,26,Yeah,20
the beatles,the beatles (the white album),Honey Pie,26,"I like it like that, oh ah",21
the beatles,the beatles (the white album),Honey Pie,26,I like this kind of hot kind of music,22
the beatles,the beatles (the white album),Honey Pie,26,Hot kind of music,23
the beatles,the beatles (the white album),Honey Pie,26,"Play it to me, play it to me, Hollywood blues",24
the beatles,the beatles (the white album),Honey Pie,26,Will the wind that blew her boat across the sea,25
the beatles,the beatles (the white album),Honey Pie,26,Kindly send her sailing back to me?,26
the beatles,the beatles (the white album),Honey Pie,26,Honey pie you are making me crazy,27
the beatles,the beatles (the white album),Honey Pie,26,I'm in love but I'm lazy,28
the beatles,the beatles (the white album),Honey Pie,26,So won't you please come home,29
the beatles,the beatles (the white album),Honey Pie,26,Oooooooooooh oh,30
the beatles,the beatles (the white album),Honey Pie,26,Oh oh oh oh oh oh oh,31
the beatles,the beatles (the white album),Honey Pie,26,"Honey pie, honey pie",32
the beatles,the beatles (the white album),Savoy Truffle,27,Creme tangerine and Montelimar,1
the beatles,the beatles (the white album),Savoy Truffle,27,A ginger sling with a pineapple heart,2
the beatles,the beatles (the white album),Savoy Truffle,27,"Coffee dessert, yes, you know it's good news",3
the beatles,the beatles (the white album),Savoy Truffle,27,But you'll have to have them all pulled out,4
the beatles,the beatles (the white album),Savoy Truffle,27,After the Savoy truffle,5
the beatles,the beatles (the white album),Savoy Truffle,27,Cool cherry cream and a nice apple tart,6
the beatles,the beatles (the white album),Savoy Truffle,27,I feel your taste all the time we're apart,7
the beatles,the beatles (the white album),Savoy Truffle,27,Coconut fudge really blows down those blues,8
the beatles,the beatles (the white album),Savoy Truffle,27,But you'll have to have them all pulled out,9
the beatles,the beatles (the white album),Savoy Truffle,27,After the Savoy truffle,10
the beatles,the beatles (the white album),Savoy Truffle,27,You might not feel it now,11
the beatles,the beatles (the white album),Savoy Truffle,27,But when the pain cuts through,12
the beatles,the beatles (the white album),Savoy Truffle,27,You're going to know and how,13
the beatles,the beatles (the white album),Savoy Truffle,27,The sweat is going to fill your head,14
the beatles,the beatles (the white album),Savoy Truffle,27,When it becomes too much,15
the beatles,the beatles (the white album),Savoy Truffle,27,You're going to shout aloud,16
the beatles,the beatles (the white album),Savoy Truffle,27,But you'll have to have them all pulled out,17
the beatles,the beatles (the white album),Savoy Truffle,27,After the Savoy truffle,18
the beatles,the beatles (the white album),Savoy Truffle,27,You know that what you eat you are,19
the beatles,the beatles (the white album),Savoy Truffle,27,"But what is sweet now, turns so sour",20
the beatles,the beatles (the white album),Savoy Truffle,27,We all know Ob-La-Di-Bla-Da,21
the beatles,the beatles (the white album),Savoy Truffle,27,"But can you show me, where you are?",22
the beatles,the beatles (the white album),Savoy Truffle,27,Creme tangerine and Montelimar,23
the beatles,the beatles (the white album),Savoy Truffle,27,A ginger sling with a pineapple heart,24
the beatles,the beatles (the white album),Savoy Truffle,27,"Coffee dessert, yes, you know it's good news",25
the beatles,the beatles (the white album),Savoy Truffle,27,But you'll have to have them all pulled out,26
the beatles,the beatles (the white album),Savoy Truffle,27,After the Savoy truffle,27
the beatles,the beatles (the white album),Savoy Truffle,27,"Yes, you'll have to have them all pulled out",28
the beatles,the beatles (the white album),Savoy Truffle,27,After the Savoy truffle,29
the beatles,the beatles (the white album),Cry Baby Cry,28,Cry baby cry,1
the beatles,the beatles (the white album),Cry Baby Cry,28,Make your mother sigh,2
the beatles,the beatles (the white album),Cry Baby Cry,28,She's old enough to know better,3
the beatles,the beatles (the white album),Cry Baby Cry,28,The king of Marigold was in the kitchen,4
the beatles,the beatles (the white album),Cry Baby Cry,28,Cooking breakfast for the queen,5
the beatles,the beatles (the white album),Cry Baby Cry,28,The queen was in the parlour,6
the beatles,the beatles (the white album),Cry Baby Cry,28,Playing piano for the children of the king,7
the beatles,the beatles (the white album),Cry Baby Cry,28,Cry baby cry,8
the beatles,the beatles (the white album),Cry Baby Cry,28,Make your mother sigh,9
the beatles,the beatles (the white album),Cry Baby Cry,28,She's old enough to know better,10
the beatles,the beatles (the white album),Cry Baby Cry,28,So cry baby cry,11
the beatles,the beatles (the white album),Cry Baby Cry,28,The king was in the garden,12
the beatles,the beatles (the white album),Cry Baby Cry,28,Picking flowers for a friend who came to play,13
the beatles,the beatles (the white album),Cry Baby Cry,28,The queen was in the playroom,14
the beatles,the beatles (the white album),Cry Baby Cry,28,Painting pictures for the children's holiday,15
the beatles,the beatles (the white album),Cry Baby Cry,28,Cry baby cry,16
the beatles,the beatles (the white album),Cry Baby Cry,28,Make your mother sigh,17
the beatles,the beatles (the white album),Cry Baby Cry,28,She's old enough to know better,18
the beatles,the beatles (the white album),Cry Baby Cry,28,So cry baby cry,19
the beatles,the beatles (the white album),Cry Baby Cry,28,The duchess of Kircaldy always smiling,20
the beatles,the beatles (the white album),Cry Baby Cry,28,And arriving late for tea,21
the beatles,the beatles (the white album),Cry Baby Cry,28,The duke was having problems,22
the beatles,the beatles (the white album),Cry Baby Cry,28,With a message at the local Bird and Bee,23
the beatles,the beatles (the white album),Cry Baby Cry,28,Cry baby cry,24
the beatles,the beatles (the white album),Cry Baby Cry,28,Make your mother sigh,25
the beatles,the beatles (the white album),Cry Baby Cry,28,She's old enough to know better,26
the beatles,the beatles (the white album),Cry Baby Cry,28,So cry baby cry,27
the beatles,the beatles (the white album),Cry Baby Cry,28,At twelve o'clock a meeting round the table,28
the beatles,the beatles (the white album),Cry Baby Cry,28,For a seance in the dark,29
the beatles,the beatles (the white album),Cry Baby Cry,28,With voices out of nowhere,30
the beatles,the beatles (the white album),Cry Baby Cry,28,Put on specially by the children for a lark,31
the beatles,the beatles (the white album),Cry Baby Cry,28,Cry baby cry,32
the beatles,the beatles (the white album),Cry Baby Cry,28,Make your mother sigh,33
the beatles,the beatles (the white album),Cry Baby Cry,28,She's old enough to know better,34
the beatles,the beatles (the white album),Cry Baby Cry,28,So cry baby cry,35
the beatles,the beatles (the white album),Cry Baby Cry,28,Can you take me back where I came from,36
the beatles,the beatles (the white album),Cry Baby Cry,28,Can you take me back,37
the beatles,the beatles (the white album),Cry Baby Cry,28,Can you take me back where I came from,38
the beatles,the beatles (the white album),Cry Baby Cry,28,"Brother, can you take me back",39
the beatles,the beatles (the white album),Cry Baby Cry,28,Can you take me back,40
the beatles,the beatles (the white album),Cry Baby Cry,28,"Mm, can you take where I came from",41
the beatles,the beatles (the white album),Cry Baby Cry,28,Can you take me back,42
the beatles,the beatles (the white album),Revolution 9,29,"Number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number",1
the beatles,the beatles (the white album),Revolution 9,29,Then there's this Welsh Rarebit wearing some brown underpants,2
the beatles,the beatles (the white album),Revolution 9,29,About the shortage of grain in Hertfordshire,3
the beatles,the beatles (the white album),Revolution 9,29,Everyone of them knew that as time went by,4
the beatles,the beatles (the white album),Revolution 9,29,They'd get a little bit older and a little bit slower but,5
the beatles,the beatles (the white album),Revolution 9,29,"It's all the same thing, in this case manufactured by someone who's always",6
the beatles,the beatles (the white album),Revolution 9,29,Umpteen your father's giving it diddly-i-dee,7
the beatles,the beatles (the white album),Revolution 9,29,"District was leaving, intended to pay for",8
the beatles,the beatles (the white album),Revolution 9,29,"Number 9, number 9",9
the beatles,the beatles (the white album),Revolution 9,29,Who's to know?,10
the beatles,the beatles (the white album),Revolution 9,29,Who was to know?,11
the beatles,the beatles (the white album),Revolution 9,29,"Number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9, number 9",12
the beatles,the beatles (the white album),Revolution 9,29,I sustained nothing worse than,13
the beatles,the beatles (the white album),Revolution 9,29,Also for example,14
the beatles,the beatles (the white album),Revolution 9,29,Whatever you're doing,15
the beatles,the beatles (the white album),Revolution 9,29,A business deal falls through,16
the beatles,the beatles (the white album),Revolution 9,29,I informed him on the third night,17
the beatles,the beatles (the white album),Revolution 9,29,When fortune gives,18
the beatles,the beatles (the white album),Revolution 9,29,Right! Right!,19
the beatles,the beatles (the white album),Revolution 9,29,"Right, right, right, right!",20
the beatles,the beatles (the white album),Revolution 9,29,Right!,21
the beatles,the beatles (the white album),Revolution 9,29,Right!,22
the beatles,the beatles (the white album),Revolution 9,29,I've missed all of that,23
the beatles,the beatles (the white album),Revolution 9,29,It makes me a few days late,24
the beatles,the beatles (the white album),Revolution 9,29,"Compared with, like, wow!",25
the beatles,the beatles (the white album),Revolution 9,29,And weird stuff like that,26
the beatles,the beatles (the white album),Revolution 9,29,Taking our sides sometimes,27
the beatles,the beatles (the white album),Revolution 9,29,Floral bark,28
the beatles,the beatles (the white album),Revolution 9,29,Rouge doctors have brought this specimen,29
the beatles,the beatles (the white album),Revolution 9,29,"I have nobody's short-cuts, aha",30
the beatles,the beatles (the white album),Revolution 9,29,With the situation,31
the beatles,the beatles (the white album),Revolution 9,29,They are standing still,32
the beatles,the beatles (the white album),Revolution 9,29,"The plan, the telegram",33
the beatles,the beatles (the white album),Revolution 9,29,Ooh ooh,34
the beatles,the beatles (the white album),Revolution 9,29,Ooh,35
the beatles,the beatles (the white album),Revolution 9,29,A man without terrors from beard to false,36
the beatles,the beatles (the white album),Revolution 9,29,As the headmaster reported to me,37
the beatles,the beatles (the white album),Revolution 9,29,My son he really can try as they do to find function,38
the beatles,the beatles (the white album),Revolution 9,29,"Tell what he was saying, and his voice was low and his hive high",39
the beatles,the beatles (the white album),Revolution 9,29,And his eyes were low,40
the beatles,the beatles (the white album),Revolution 9,29,Alright!,41
the beatles,the beatles (the white album),Revolution 9,29,So the wife called me and we'd better go to see a surgeon,42
the beatles,the beatles (the white album),Revolution 9,29,Or whatever to price it yellow underclothes,43
the beatles,the beatles (the white album),Revolution 9,29,"So, any road, we went to see the dentist instead",44
the beatles,the beatles (the white album),Revolution 9,29,Who gave her a pair of teeth which wasn't any good at all,45
the beatles,the beatles (the white album),Revolution 9,29,"So I said I'd marry, join the bloody navy and went to sea",46
the beatles,the beatles (the white album),Revolution 9,29,"In my broken chair, my wings are broken and so is my hair",47
the beatles,the beatles (the white album),Revolution 9,29,I'm not in the mood for whirling,48
the beatles,the beatles (the white album),Revolution 9,29,Um da,49
the beatles,the beatles (the white album),Revolution 9,29,Aaah,50
the beatles,the beatles (the white album),Revolution 9,29,How?,51
the beatles,the beatles (the white album),Revolution 9,29,"Dogs for dogging, hands for clapping",52
the beatles,the beatles (the white album),Revolution 9,29,Birds for birding and fish for fishing,53
the beatles,the beatles (the white album),Revolution 9,29,Them for themming and when for whimming,54
the beatles,the beatles (the white album),Revolution 9,29,Only to find the night-watchman,55
the beatles,the beatles (the white album),Revolution 9,29,Unaware of his presence in the building,56
the beatles,the beatles (the white album),Revolution 9,29,Onion soup,57
the beatles,the beatles (the white album),Revolution 9,29,Industrial output,58
the beatles,the beatles (the white album),Revolution 9,29,Financial imbalance,59
the beatles,the beatles (the white album),Revolution 9,29,Thrusting it between his shoulder blades,60
the beatles,the beatles (the white album),Revolution 9,29,The Watusi,61
the beatles,the beatles (the white album),Revolution 9,29,The Twist,62
the beatles,the beatles (the white album),Revolution 9,29,El dorado,63
the beatles,the beatles (the white album),Revolution 9,29,"Take this brother, may it serve you well",64
the beatles,the beatles (the white album),Revolution 9,29,Maybe it's nothing,65
the beatles,the beatles (the white album),Revolution 9,29,Aaah,66
the beatles,the beatles (the white album),Revolution 9,29,Maybe it's nothing,67
the beatles,the beatles (the white album),Revolution 9,29,What? What? Oh,68
the beatles,the beatles (the white album),Revolution 9,29,Maybe even then,69
the beatles,the beatles (the white album),Revolution 9,29,Impervious in London,70
the beatles,the beatles (the white album),Revolution 9,29,Could be difficult thing,71
the beatles,the beatles (the white album),Revolution 9,29,It's quick like rush for peace is,72
the beatles,the beatles (the white album),Revolution 9,29,Because it's so much,73
the beatles,the beatles (the white album),Revolution 9,29,It was like being naked,74
the beatles,the beatles (the white album),Revolution 9,29,If you became naked,75
the beatles,the beatles (the white album),Good Night,30,Now it's time to say good night,1
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",2
the beatles,the beatles (the white album),Good Night,30,Now the sun turns out his light,3
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",4
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for me (Dream sweet),5
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for you,6
the beatles,the beatles (the white album),Good Night,30,Close your eyes and I'll close mine,7
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",8
the beatles,the beatles (the white album),Good Night,30,Now the moon begins to shine,9
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",10
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for me (Dream sweet),11
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for you,12
the beatles,the beatles (the white album),Good Night,30,Mmmmmm,13
the beatles,the beatles (the white album),Good Night,30,Mmmmmm,14
the beatles,the beatles (the white album),Good Night,30,Mmmmmmmmmm,15
the beatles,the beatles (the white album),Good Night,30,Close your eyes and I'll close mine,16
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",17
the beatles,the beatles (the white album),Good Night,30,Now the moon begins to shine,18
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",19
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for me (Dream sweet),20
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for you,21
the beatles,the beatles (the white album),Good Night,30,Now it's time to say good night,22
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",23
the beatles,the beatles (the white album),Good Night,30,Now the sun turns out his light,24
the beatles,the beatles (the white album),Good Night,30,"Good night, sleep tight",25
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for me (Dream sweet),26
the beatles,the beatles (the white album),Good Night,30,Dream sweet dreams for you,27
the beatles,the beatles (the white album),Good Night,30,"Good night, good night, everybody",28
the beatles,the beatles (the white album),Good Night,30,Everybody everywhere,29
the beatles,the beatles (the white album),Good Night,30,Good night,30
the beatles,yellow submarine,Yellow Submarine,1,In the town where I was born,1
the beatles,yellow submarine,Yellow Submarine,1,Lived a man who sailed to sea,2
the beatles,yellow submarine,Yellow Submarine,1,And he told us of his life,3
the beatles,yellow submarine,Yellow Submarine,1,In the land of submarines,4
the beatles,yellow submarine,Yellow Submarine,1,So we sailed up to the sun,5
the beatles,yellow submarine,Yellow Submarine,1,Till we found the sea of green,6
the beatles,yellow submarine,Yellow Submarine,1,And we lived beneath the waves,7
the beatles,yellow submarine,Yellow Submarine,1,In our yellow submarine,8
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,9
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",10
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,11
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",12
the beatles,yellow submarine,Yellow Submarine,1,And our friends are all aboard,13
the beatles,yellow submarine,Yellow Submarine,1,Many more of them live next door,14
the beatles,yellow submarine,Yellow Submarine,1,And the band begins to play,15
the beatles,yellow submarine,Yellow Submarine,1,We all live in a yellow submarine,16
the beatles,yellow submarine,Yellow Submarine,1,"Yellow submarine, yellow submarine",17
